County,Agency,Year,Months Reported,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft,Region
Otsego,Cooperstown Vg PD,1994,,57.0,4.0,0.0,0.0,0.0,4.0,53.0,3.0,48.0,2.0,Non-New York City
Otsego,County Total,1994,,1243.0,87.0,1.0,6.0,10.0,70.0,1156.0,327.0,805.0,24.0,Non-New York City
Otsego,Oneonta City PD,1994,,399.0,27.0,0.0,0.0,6.0,21.0,372.0,80.0,289.0,3.0,Non-New York City
Otsego,Otsego County Park PD,1994,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Non-New York City
Otsego,Otsego County (RR-D and H),1994,,10.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,Non-New York City
Otsego,Otsego County Sheriff,1994,,121.0,11.0,0.0,1.0,0.0,10.0,110.0,50.0,53.0,7.0,Non-New York City
Otsego,Otsego County State Police,1994,,520.0,42.0,1.0,3.0,4.0,34.0,478.0,168.0,298.0,12.0,Non-New York City
Otsego,SUNY College At Oneonta,1994,,134.0,3.0,0.0,2.0,0.0,1.0,131.0,24.0,107.0,0.0,Non-New York City
Putnam,Carmel Town PD,1994,,439.0,18.0,0.0,0.0,0.0,18.0,421.0,81.0,330.0,10.0,Non-New York City
Putnam,Cold Spring Vg PD,1994,,21.0,2.0,0.0,0.0,0.0,2.0,19.0,3.0,16.0,0.0,Non-New York City
Putnam,County Total,1994,,1391.0,64.0,1.0,9.0,5.0,49.0,1327.0,362.0,915.0,50.0,Non-New York City
Putnam,Kent Town PD,1994,,224.0,6.0,0.0,5.0,0.0,1.0,218.0,60.0,147.0,11.0,Non-New York City
Putnam,Putnam County Park PD,1994,,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,0.0,Non-New York City
Putnam,Putnam County (RR-MN),1994,,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,Non-New York City
Putnam,Putnam County Sheriff,1994,,359.0,20.0,1.0,3.0,1.0,15.0,339.0,136.0,194.0,9.0,Non-New York City
Putnam,Putnam County State Police,1994,,175.0,14.0,0.0,0.0,4.0,10.0,161.0,47.0,106.0,8.0,Non-New York City
Putnam,Putnam Valley Town PD,1994,,152.0,4.0,0.0,1.0,0.0,3.0,148.0,34.0,102.0,12.0,Non-New York City
Queens,County Total,1994,,129050.0,25412.0,268.0,521.0,14394.0,10229.0,103638.0,22302.0,45875.0,35461.0,New York City
Rensselaer,County Total,1994,,5405.0,483.0,6.0,43.0,132.0,302.0,4922.0,1273.0,3379.0,270.0,Non-New York City
Rensselaer,East Greenbush Town PD,1994,,362.0,34.0,1.0,1.0,2.0,30.0,328.0,58.0,256.0,14.0,Non-New York City
Rensselaer,Hoosick Falls Vg PD,1994,,114.0,22.0,0.0,1.0,0.0,21.0,92.0,10.0,82.0,0.0,Non-New York City
Rensselaer,Nassau Vg PD,1994,,15.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,11.0,0.0,Non-New York City
Rensselaer,North Greenbush Town PD,1994,,162.0,19.0,0.0,0.0,1.0,18.0,143.0,37.0,99.0,7.0,Non-New York City
Rensselaer,Rensselaer City PD,1994,,335.0,23.0,0.0,1.0,3.0,19.0,312.0,44.0,231.0,37.0,Non-New York City
Rensselaer,Rensselaer County Park PD,1994,,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,Non-New York City
Rensselaer,Rensselaer County (RR-RC),1994,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Non-New York City
Rensselaer,Rensselaer County Sheriff,1994,,501.0,91.0,2.0,3.0,6.0,80.0,410.0,123.0,268.0,19.0,Non-New York City
Rensselaer,Rensselaer County State Police,1994,,549.0,48.0,1.0,13.0,1.0,33.0,501.0,160.0,326.0,15.0,Non-New York City
Rensselaer,Rensselaer Poly Tech Police,1994,,289.0,10.0,0.0,0.0,1.0,9.0,279.0,28.0,251.0,0.0,Non-New York City
Rensselaer,Schodack Town PD,1994,,191.0,16.0,1.0,2.0,0.0,13.0,175.0,51.0,115.0,9.0,Non-New York City
Rensselaer,Troy City PD,1994,,2883.0,219.0,1.0,22.0,118.0,78.0,2664.0,756.0,1739.0,169.0,Non-New York City
Richmond,County Total,1994,,17966.0,3189.0,34.0,62.0,1270.0,1823.0,14777.0,3235.0,7023.0,4519.0,New York City
Rockland,Clarkstown Town PD,1994,,2260.0,167.0,0.0,7.0,24.0,136.0,2093.0,279.0,1653.0,161.0,Non-New York City
Rockland,County Total,1994,,7378.0,659.0,7.0,27.0,186.0,439.0,6719.0,1190.0,5149.0,380.0,Non-New York City
Rockland,Haverstraw Town PD,1994,,461.0,64.0,0.0,1.0,3.0,60.0,397.0,95.0,277.0,25.0,Non-New York City
Rockland,Haverstraw Vg PD,1994,,153.0,48.0,1.0,0.0,11.0,36.0,105.0,25.0,72.0,8.0,Non-New York City
Rockland,Orangetown Town PD,1994,,847.0,88.0,0.0,1.0,23.0,64.0,759.0,153.0,566.0,40.0,Non-New York City
Rockland,Piermont Vg PD,1994,,64.0,6.0,0.0,0.0,0.0,6.0,58.0,12.0,46.0,0.0,Non-New York City
Rockland,Ramapo Town PD,1994,,1587.0,52.0,2.0,4.0,22.0,24.0,1535.0,350.0,1142.0,43.0,Non-New York City
Rockland,Rockland County Park PD,1994,,89.0,4.0,0.0,2.0,1.0,1.0,85.0,17.0,68.0,0.0,Non-New York City
Rockland,Rockland County (RR-RC) A,1994,,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,Non-New York City
Rockland,Rockland County Sheriff,1994,,92.0,3.0,0.0,0.0,2.0,1.0,89.0,1.0,88.0,0.0,Non-New York City
Rockland,Rockland County State Police,1994,,52.0,11.0,0.0,1.0,1.0,9.0,41.0,5.0,26.0,10.0,Non-New York City
Rockland,South Nyack-Grand View PD,1994,,101.0,15.0,0.0,1.0,4.0,10.0,86.0,23.0,58.0,5.0,Non-New York City
Rockland,Spring Valley Vg PD,1994,,1352.0,183.0,4.0,9.0,89.0,81.0,1169.0,177.0,912.0,80.0,Non-New York City
Rockland,Stony Point Town PD,1994,,98.0,5.0,0.0,0.0,1.0,4.0,93.0,17.0,73.0,3.0,Non-New York City
Rockland,Suffern Vg PD,1994,,216.0,13.0,0.0,1.0,5.0,7.0,203.0,35.0,163.0,5.0,Non-New York City
Saratoga,Ballston Spa Vg PD,1994,,188.0,7.0,0.0,1.0,0.0,6.0,181.0,41.0,128.0,12.0,Non-New York City
Saratoga,Corinth Vg PD,1994,,82.0,24.0,0.0,0.0,0.0,24.0,58.0,10.0,47.0,1.0,Non-New York City
Saratoga,County Total,1994,,4154.0,456.0,5.0,24.0,22.0,405.0,3698.0,825.0,2768.0,105.0,Non-New York City
Saratoga,Mechanicville City PD,1994,,147.0,27.0,0.0,1.0,0.0,26.0,120.0,45.0,74.0,1.0,Non-New York City
Saratoga,Saratoga County Park PD,1994,,40.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,39.0,0.0,Non-New York City
Saratoga,Saratoga County (RR-D and H),1994,,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,Non-New York City
Saratoga,Saratoga County Sheriff,1994,,1164.0,51.0,3.0,11.0,7.0,30.0,1113.0,294.0,788.0,31.0,Non-New York City
Saratoga,Saratoga County State Police,1994,,714.0,49.0,2.0,5.0,5.0,37.0,665.0,193.0,453.0,19.0,Non-New York City
Saratoga,Saratoga Springs City PD,1994,,1459.0,277.0,0.0,5.0,8.0,264.0,1182.0,193.0,952.0,37.0,Non-New York City
Saratoga,South Glens Falls Vg PD,1994,,155.0,4.0,0.0,0.0,0.0,4.0,151.0,3.0,147.0,1.0,Non-New York City
Saratoga,Stillwater Town PD,1994,,40.0,5.0,0.0,0.0,0.0,5.0,35.0,12.0,22.0,1.0,Non-New York City
Saratoga,Waterford Town and Vg PD,1994,,157.0,12.0,0.0,1.0,2.0,9.0,145.0,32.0,111.0,2.0,Non-New York City
Schenectady,County Total,1994,,6813.0,783.0,0.0,35.0,295.0,453.0,6030.0,1670.0,4065.0,295.0,Non-New York City
Schenectady,Glenville Town PD,1994,,474.0,35.0,0.0,2.0,2.0,31.0,439.0,108.0,309.0,22.0,Non-New York City
Schenectady,Niskayuna Town PD,1994,,679.0,52.0,0.0,1.0,10.0,41.0,627.0,95.0,519.0,13.0,Non-New York City
Schenectady,Rotterdam Town PD,1994,,1232.0,14.0,0.0,0.0,11.0,3.0,1218.0,197.0,955.0,66.0,Non-New York City
Schenectady,Schenectady City PD,1994,,4099.0,675.0,0.0,31.0,268.0,376.0,3424.0,1231.0,2008.0,185.0,Non-New York City
Schenectady,Schenectady County (RR-D and H),1994,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,Non-New York City
Schenectady,Schenectady County (RR-RC),1994,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Non-New York City
Schenectady,Schenectady County Sheriff,1994,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Non-New York City
Schenectady,Schenectady County State Police,1994,,77.0,1.0,0.0,0.0,0.0,1.0,76.0,20.0,52.0,4.0,Non-New York City
Schenectady,Scotia Vg PD,1994,,246.0,6.0,0.0,1.0,4.0,1.0,240.0,18.0,217.0,5.0,Non-New York City
Schoharie,Cobleskill Vg PD,1994,,131.0,29.0,0.0,1.0,1.0,27.0,102.0,11.0,88.0,3.0,Non-New York City
Schoharie,County Total,1994,,540.0,47.0,0.0,4.0,3.0,40.0,493.0,152.0,331.0,10.0,Non-New York City
Schoharie,Schoharie County Sheriff,1994,,64.0,0.0,0.0,0.0,0.0,0.0,64.0,21.0,40.0,3.0,Non-New York City
Schoharie,Schoharie County State Police,1994,,222.0,12.0,0.0,1.0,1.0,10.0,210.0,85.0,121.0,4.0,Non-New York City
Schoharie,Schoharie Vg PD,1994,,19.0,1.0,0.0,0.0,0.0,1.0,18.0,6.0,12.0,0.0,Non-New York City
Schoharie,SUNY College At Cobleskill,1994,,104.0,5.0,0.0,2.0,1.0,2.0,99.0,29.0,70.0,0.0,Non-New York City
Schuyler,County Total,1994,,338.0,36.0,1.0,6.0,3.0,26.0,302.0,70.0,212.0,20.0,Non-New York City
Schuyler,Schuyler County Park PD,1994,,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,Non-New York City
Schuyler,Schuyler County Sheriff,1994,,178.0,14.0,1.0,5.0,2.0,6.0,164.0,43.0,112.0,9.0,Non-New York City
Schuyler,Schuyler County State Police,1994,,35.0,3.0,0.0,1.0,0.0,2.0,32.0,17.0,11.0,4.0,Non-New York City
Schuyler,Watkins Glen Vg PD,1994,,109.0,19.0,0.0,0.0,1.0,18.0,90.0,10.0,73.0,7.0,Non-New York City
Seneca,County Total,1994,,787.0,47.0,0.0,6.0,2.0,39.0,740.0,197.0,522.0,21.0,Non-New York City
Seneca,Interlaken Vg PD,1994,,19.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,13.0,0.0,Non-New York City
Seneca,Seneca County Park PD,1994,,25.0,1.0,0.0,0.0,0.0,1.0,24.0,4.0,20.0,0.0,Non-New York City
Seneca,Seneca County (RR-RC),1994,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Non-New York City
Seneca,Seneca County Sheriff,1994,,289.0,31.0,0.0,4.0,1.0,26.0,258.0,93.0,153.0,12.0,Non-New York City
Seneca,Seneca County State Police,1994,,140.0,3.0,0.0,1.0,0.0,2.0,137.0,25.0,111.0,1.0,Non-New York City
Seneca,Seneca Falls Vg PD,1994,,66.0,6.0,0.0,0.0,1.0,5.0,60.0,11.0,48.0,1.0,Non-New York City
Seneca,Waterloo Vg PD,1994,,247.0,6.0,0.0,1.0,0.0,5.0,241.0,58.0,176.0,7.0,Non-New York City
Steuben,Addison Vg PD,1994,,61.0,16.0,0.0,0.0,1.0,15.0,45.0,8.0,35.0,2.0,Non-New York City
Steuben,Avoca Vg PD,1994,,16.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,13.0,0.0,Non-New York City
Steuben,Bath Vg PD,1994,,426.0,11.0,0.0,3.0,0.0,8.0,415.0,56.0,353.0,6.0,Non-New York City
Steuben,Canisteo Vg PD,1994,,103.0,11.0,0.0,3.0,0.0,8.0,92.0,28.0,58.0,6.0,Non-New York City
Steuben,Cohocton Town PD,1994,,12.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,10.0,0.0,Non-New York City
Steuben,Corning City PD,1994,,861.0,61.0,0.0,5.0,7.0,49.0,800.0,72.0,715.0,13.0,Non-New York City
Steuben,County Total,1994,,3303.0,221.0,0.0,19.0,14.0,188.0,3082.0,615.0,2410.0,57.0,Non-New York City
Steuben,Hornell City PD,1994,,537.0,58.0,0.0,2.0,4.0,52.0,479.0,43.0,429.0,7.0,Non-New York City
Steuben,Painted Post Vg PD,1994,,41.0,1.0,0.0,0.0,0.0,1.0,40.0,2.0,36.0,2.0,Non-New York City
Steuben,Steuben County Park PD,1994,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Non-New York City
Steuben,Steuben County (RR-RC),1994,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,Non-New York City
Steuben,Steuben County Sheriff,1994,,414.0,2.0,0.0,0.0,0.0,2.0,412.0,173.0,236.0,3.0,Non-New York City
Steuben,Steuben County State Police,1994,,749.0,58.0,0.0,6.0,2.0,50.0,691.0,217.0,459.0,15.0,Non-New York City
Steuben,Wayland Vg PD,1994,,78.0,3.0,0.0,0.0,0.0,3.0,75.0,11.0,61.0,3.0,Non-New York City
St Lawrence,Canton Vg PD,1994,,322.0,4.0,0.0,1.0,1.0,2.0,318.0,30.0,285.0,3.0,Non-New York City
St Lawrence,County Total,1994,,3446.0,208.0,2.0,27.0,15.0,164.0,3238.0,697.0,2465.0,76.0,Non-New York City
St Lawrence,Gouverneur Vg PD,1994,,277.0,25.0,0.0,2.0,3.0,20.0,252.0,48.0,201.0,3.0,Non-New York City
St Lawrence,Massena Vg PD,1994,,198.0,15.0,0.0,1.0,0.0,14.0,183.0,52.0,129.0,2.0,Non-New York City
St Lawrence,Norwood Vg PD,1994,,39.0,2.0,0.0,0.0,0.0,2.0,37.0,7.0,30.0,0.0,Non-New York City
St Lawrence,Ogdensburg City PD,1994,,488.0,3.0,1.0,0.0,1.0,1.0,485.0,96.0,382.0,7.0,Non-New York City
St Lawrence,Potsdam Vg PD,1994,,427.0,26.0,0.0,12.0,0.0,14.0,401.0,33.0,358.0,10.0,Non-New York City
St Lawrence,St Lawrence County Park PD,1994,,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,17.0,0.0,Non-New York City
St Lawrence,St Lawrence County (RR-RC),1994,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,Non-New York City
St Lawrence,St Lawrence County Sheriff,1994,,586.0,59.0,0.0,5.0,4.0,50.0,527.0,203.0,296.0,28.0,Non-New York City
St Lawrence,St Lawrence County State Police,1994,,762.0,72.0,1.0,6.0,4.0,61.0,690.0,222.0,446.0,22.0,Non-New York City
St Lawrence,SUNY College At Canton,1994,,165.0,2.0,0.0,0.0,2.0,0.0,163.0,2.0,161.0,0.0,Non-New York City
St Lawrence,SUNY College At Potsdam,1994,,161.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,157.0,1.0,Non-New York City
Suffolk,Amityville Vg PD,1994,,326.0,20.0,0.0,2.0,10.0,8.0,306.0,51.0,220.0,35.0,Non-New York City
Suffolk,Asharoken Vg PD,1994,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,Non-New York City
Suffolk,County Total,1994,,51720.0,3154.0,46.0,58.0,1340.0,1710.0,48566.0,9996.0,32713.0,5857.0,Non-New York City
Suffolk,East Hampton Town PD,1994,,543.0,8.0,0.0,1.0,1.0,6.0,535.0,190.0,330.0,15.0,Non-New York City
Suffolk,East Hampton Vg PD,1994,,176.0,7.0,0.0,1.0,2.0,4.0,169.0,31.0,137.0,1.0,Non-New York City
Suffolk,Greeport Vg PD,1994,,131.0,20.0,0.0,1.0,1.0,18.0,111.0,37.0,73.0,1.0,Non-New York City
Suffolk,Head-of-the-Harbor Vg PD,1994,,21.0,1.0,0.0,0.0,0.0,1.0,20.0,6.0,14.0,0.0,Non-New York City
Suffolk,Huntington Bay Vg PD,1994,,17.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,11.0,1.0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,1994,,61.0,8.0,0.0,1.0,0.0,7.0,53.0,6.0,41.0,6.0,Non-New York City
Suffolk,Nissequogue Vg PD,1994,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,Non-New York City
Suffolk,Northport Vg PD,1994,,169.0,0.0,0.0,0.0,0.0,0.0,169.0,21.0,124.0,24.0,Non-New York City
Suffolk,Ocean Beach Vg PD,1994,,54.0,7.0,0.0,0.0,0.0,7.0,47.0,14.0,32.0,1.0,Non-New York City
Suffolk,Quogue Vg PD,1994,,38.0,8.0,0.0,0.0,0.0,8.0,30.0,12.0,15.0,3.0,Non-New York City
Suffolk,Riverhead Town PD,1994,,1048.0,242.0,7.0,0.0,33.0,202.0,806.0,290.0,470.0,46.0,Non-New York City
Suffolk,Sag Harbor Vg PD,1994,,75.0,6.0,0.0,0.0,0.0,6.0,69.0,2.0,67.0,0.0,Non-New York City
Suffolk,Saltaire Vg PD,1994,,11.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,0.0,Non-New York City
Suffolk,Shelter Island Town PD,1994,,63.0,0.0,0.0,0.0,0.0,0.0,63.0,4.0,55.0,4.0,Non-New York City
Suffolk,Southampton Town PD,1994,,1881.0,143.0,2.0,6.0,24.0,111.0,1738.0,534.0,1095.0,109.0,Non-New York City
Suffolk,Southampton Vg PD,1994,,276.0,43.0,0.0,3.0,4.0,36.0,233.0,43.0,175.0,15.0,Non-New York City
Suffolk,Southold Town PD,1994,,410.0,8.0,0.0,0.0,6.0,2.0,402.0,125.0,277.0,0.0,Non-New York City
Suffolk,Suffolk County Park PD,1994,,108.0,15.0,0.0,0.0,7.0,8.0,93.0,6.0,81.0,6.0,Non-New York City
Suffolk,Suffolk County Park Police,1994,,60.0,1.0,0.0,0.0,0.0,1.0,59.0,6.0,51.0,2.0,Non-New York City
Suffolk,Suffolk County PD,1994,,45016.0,2523.0,37.0,40.0,1226.0,1220.0,42493.0,8419.0,28523.0,5551.0,Non-New York City
Suffolk,Suffolk County (RR-LI),1994,,73.0,23.0,0.0,0.0,12.0,11.0,50.0,1.0,48.0,1.0,Non-New York City
Suffolk,Suffolk County Sheriff,1994,,55.0,34.0,0.0,2.0,8.0,24.0,21.0,17.0,4.0,0.0,Non-New York City
Suffolk,Suffolk County State Police,1994,,55.0,19.0,0.0,0.0,3.0,16.0,36.0,18.0,15.0,3.0,Non-New York City
Suffolk,SUNY College At Farmingdale,1994,,162.0,2.0,0.0,0.0,0.0,2.0,160.0,41.0,114.0,5.0,Non-New York City
Suffolk,SUNY - Stony Brook,1994,,728.0,4.0,0.0,1.0,2.0,1.0,724.0,57.0,650.0,17.0,Non-New York City
Suffolk,Westhampton Beach Vg PD,1994,,157.0,12.0,0.0,0.0,1.0,11.0,145.0,55.0,79.0,11.0,Non-New York City
Sullivan,County Total,1994,,3115.0,381.0,5.0,25.0,42.0,309.0,2734.0,1158.0,1468.0,108.0,Non-New York City
Sullivan,Fallsburg Town PD,1994,,419.0,23.0,2.0,1.0,3.0,17.0,396.0,223.0,155.0,18.0,Non-New York City
Sullivan,Liberty Vg PD,1994,,387.0,49.0,0.0,0.0,8.0,41.0,338.0,51.0,276.0,11.0,Non-New York City
Sullivan,Monticello Vg PD,1994,,551.0,64.0,1.0,4.0,19.0,40.0,487.0,159.0,311.0,17.0,Non-New York City
Sullivan,Neversink PCT (NYC-BWSP),1994,,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,Non-New York City
Sullivan,Sullivan County (RR-RC),1994,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,Non-New York City
Sullivan,Sullivan County Sheriff,1994,,839.0,148.0,1.0,12.0,3.0,132.0,691.0,323.0,332.0,36.0,Non-New York City
Sullivan,Sullivan County State Police,1994,,839.0,91.0,1.0,8.0,8.0,74.0,748.0,378.0,345.0,25.0,Non-New York City
Sullivan,Woodridge Vg PD,1994,,67.0,6.0,0.0,0.0,1.0,5.0,61.0,24.0,36.0,1.0,Non-New York City
Tioga,County Total,1994,,1020.0,137.0,5.0,9.0,7.0,116.0,883.0,183.0,676.0,24.0,Non-New York City
Tioga,Owego Vg PD,1994,,384.0,50.0,0.0,7.0,6.0,37.0,334.0,77.0,246.0,11.0,Non-New York City
Tioga,Tioga County (RR-RC),1994,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,Non-New York City
Tioga,Tioga County Sheriff,1994,,183.0,41.0,0.0,1.0,0.0,40.0,142.0,35.0,98.0,9.0,Non-New York City
Tioga,Tioga County State Police,1994,,156.0,12.0,5.0,1.0,1.0,5.0,144.0,46.0,95.0,3.0,Non-New York City
Tioga,Waverly Vg PD,1994,,294.0,34.0,0.0,0.0,0.0,34.0,260.0,25.0,234.0,1.0,Non-New York City
Tompkins,Cayuga Heights Vg PD,1994,,72.0,1.0,0.0,0.0,1.0,0.0,71.0,6.0,65.0,0.0,Non-New York City
Tompkins,Cornell University Police,1994,,725.0,6.0,0.0,0.0,2.0,4.0,719.0,99.0,620.0,0.0,Non-New York City
Tompkins,County Total,1994,,4468.0,134.0,0.0,15.0,50.0,69.0,4334.0,820.0,3416.0,98.0,Non-New York City
Tompkins,Dryden Vg PD,1994,,130.0,7.0,0.0,0.0,0.0,7.0,123.0,29.0,94.0,0.0,Non-New York City
Tompkins,Freeville Vg PD,1994,,12.0,3.0,0.0,0.0,0.0,3.0,9.0,4.0,5.0,0.0,Non-New York City
Tompkins,Groton Vg PD,1994,,76.0,0.0,0.0,0.0,0.0,0.0,76.0,9.0,64.0,3.0,Non-New York City
Tompkins,Ithaca City PD,1994,,2067.0,58.0,0.0,3.0,40.0,15.0,2009.0,354.0,1604.0,51.0,Non-New York City
Tompkins,Ithaca College PD,1994,,178.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,178.0,0.0,Non-New York City
Tompkins,Tompkins County Park PD,1994,,33.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,31.0,0.0,Non-New York City
Tompkins,Tompkins County Sheriff,1994,,739.0,28.0,0.0,12.0,7.0,9.0,711.0,211.0,465.0,35.0,Non-New York City
Tompkins,Tompkins County State Police,1994,,350.0,25.0,0.0,0.0,0.0,25.0,325.0,97.0,221.0,7.0,Non-New York City
Tompkins,Trumansburg Vg PD,1994,,86.0,6.0,0.0,0.0,0.0,6.0,80.0,9.0,69.0,2.0,Non-New York City
